checkpoint_best_snr,checkpoint_epoch,clean_hf_phase_coh,clean_hf_snr,clean_snr,delta_hf_phase_coh,delta_hf_snr,delta_snr,mode,noise_rel_rms,noisy_hf_phase_coh,noisy_hf_snr,noisy_snr,repeat,run,sample,variance_scale
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00716167688369751,2.0388293453742694,4.991404459368336,pca,0.20927256243797773,0.9792042970657349,11.651905664854677,15.051397508586316,5,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006244480609893799,2.0259742872125077,4.9400890777416375,pca,0.20785779239158764,0.9801214933395386,11.664760723016439,15.102712890213015,6,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0061380863189697266,1.9952934385324088,4.860311311003544,pca,0.20774723425638802,0.9802278876304626,11.695441571696538,15.182490656951108,7,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006552994251251221,1.9735770464839835,4.967519673652159,pca,0.20897774752099918,0.9798129796981812,11.717157963744963,15.075282294302493,8,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006928384304046631,2.120119658689374,5.130092024263831,pca,0.21038605241715144,0.9794375896453857,11.570615351539573,14.912709943690821,9,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006015896797180176,1.9992933402872364,5.00958739385284,pca,0.20944992712563518,0.9803500771522522,11.69144166994171,15.033214574101812,10,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006379127502441406,1.9946992611093304,4.937590826720083,pca,0.20960653420828368,0.979986846446991,11.696035749119616,15.10521114123457,11,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.007063150405883789,1.9364444684304036,4.953449274726623,pca,0.2078555153575416,0.9793028235435486,11.754290541798543,15.08935269322803,12,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.005615949630737305,1.8811190844773265,4.904513433198414,pca,0.20708878513452167,0.9807500243186951,11.80961592575162,15.138288534756239,13,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006986141204833984,2.070212443843239,4.943446084736905,pca,0.20890624458582138,0.9793798327445984,11.620522566385707,15.099355883217747,14,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0056465864181518555,1.8821591565059066,4.969409177594642,pca,0.20788141661981527,0.9807193875312805,11.80857585372304,15.07339279036001,15,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.013063967227935791,3.326209378979522,7.2584321500450475,pca,0.29423813612241706,0.9733020067214966,10.364525631249425,12.784369817909605,0,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012723028659820557,3.416169297493454,7.197365484340654,pca,0.2925220250168272,0.9736429452896118,10.274565712735493,12.845436483613998,1,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.013444781303405762,3.4746966722644075,7.269165535368797,pca,0.2944844014206283,0.9729211926460266,10.21603833796454,12.773636432585855,2,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012679755687713623,3.3719561688035125,7.331185481919006,pca,0.295100725412643,0.9736862182617188,10.318778841425434,12.711616486035647,3,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.01135319471359253,3.1983516816270043,7.245521030133265,pca,0.29522779204467636,0.9750127792358398,10.492383328601942,12.797280937821387,4,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.010550439357757568,3.199382775121915,7.1588096416593086,pca,0.29291865588472144,0.9758155345916748,10.491352235107032,12.883992326295344,5,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012456119060516357,3.4633958725109135,7.318829043940831,pca,0.2962464394897003,0.973909854888916,10.227339137718033,12.723972924013822,6,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012705862522125244,3.508796125987301,7.166103016449217,pca,0.2938521381902914,0.9736601114273071,10.181938884241646,12.876698951505436,7,V16.3,LJ027-0018,0.1
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.012078642845153809,3.376516615888919,7.348553238814912,pca,0.29311259006119605,0.9742873311042786,10.314218394340028,12.69424872913974,8,V16.3,LJ027-0018,0.1
